Project Name,Package Name,Type Name,Design Smell,Cause of the Smell,
assignment-3,com.slimtrade.gui.options,AbstractOptionPanel,Wide Hierarchy,The tool detected the smell in this class because the number of children for the class is large. This class has following sub-classes: ChatScannerDeletePanel; ChatScannerInfoPanel; ChatScannerNewEntryPanel; ChatScannerOptionPanel; ChatScannerRenamePanel; ScannerSearchTermsPanel; AbstractMacroOptionPanel; AudioOptionPanel; CheatSheetsOptionPanel; DebugOptionPanel; DisplayOptionPanel; DonationPanel; GeneralOptionPanel; HotkeyOptionPanel; IgnoreItemOptionPanel; InformationOptionPanel; StashSearchOptionPanel; StashOptionPanel,
assignment-3,com.slimtrade.gui.options,AudioOptionPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.options,AudioOptionPanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractOptionPanel; ISavable,
assignment-3,com.slimtrade.gui.options,CheatSheetsOptionPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.options,CheatSheetsOptionPanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractOptionPanel; ISavable,
assignment-3,com.slimtrade.gui.options,DebugOptionPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.options,DebugOptionPanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractOptionPanel,
assignment-3,com.slimtrade.gui.options,DisplayOptionPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.options,DisplayOptionPanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractOptionPanel; ISavable,
assignment-3,com.slimtrade.gui.options,DonationPanel,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: paypalButton; patreonButton; supporterPanel; supporters; name; currencyType,
assignment-3,com.slimtrade.gui.options,DonationPanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractOptionPanel,
assignment-3,com.slimtrade.gui.options,DonationPanel.Supporter,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: name; currencyType
assignment-3,com.slimtrade.gui.options,DonationPanel.Supporter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.options,DonationPanel.Supporter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: name; currencyType,
assignment-3,com.slimtrade.gui.options,GeneralOptionPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.options,GeneralOptionPanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractOptionPanel,
assignment-3,com.slimtrade.gui.options,HeaderPanel,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: label; separator,
assignment-3,com.slimtrade.gui.options,HotkeyOptionPanel,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: options; history; chatScanner; closeOldestTrade; previousMessageTab; nexTabMessage; previousMessageTabComponents; nextMessageTabComponents; delve; doNotDisturb; exitToMenu; guildHideout; hideout; leaveParty; menagerie; necropolis; remainingMonsters; SPACING_INSET; gc,
assignment-3,com.slimtrade.gui.options,HotkeyOptionPanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractOptionPanel; ISavable,
assignment-3,com.slimtrade.gui.options,IgnoreItemOptionPanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractOptionPanel; ISavable,
assignment-3,com.slimtrade.gui.options,IncomingMacroPanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractMacroOptionPanel; ISavable,
assignment-3,com.slimtrade.gui.options,InformationOptionPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.options,InformationOptionPanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractOptionPanel,
assignment-3,com.slimtrade.gui.options,MacroCustomizerPanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AddRemovePanel,
assignment-3,com.slimtrade.gui.options,OutgoingMacroPanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractMacroOptionPanel; ISavable,
assignment-3,com.slimtrade.gui.options.audio,AudioRowControls,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: comboBox; slider,
assignment-3,com.slimtrade.gui.options.audio,AudioThresholdRow,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AddRemovePanel,
assignment-3,com.slimtrade.gui.options.cheatsheets,CheatSheetComponentGroup,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: data; label; hotkeyButton,
assignment-3,com.slimtrade.gui.options.general,ClientPathPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.options.general,EnableFeaturesPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.options.general,HistoryOptionPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.options.general,MessageSettingsPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.options.ignore,IgnoreInputPanel,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: UpdateManager; App; GlobalKeyboardListener; HotkeyButton; HotkeyManager; CheatSheetWindow; SaveManager; SaveFile; ZUtil; ThemeManager; FrameManager; DebugWindow; MessageManager; TradeUtil; AudioManager; Sound; SoundComponent; CurrencyType; UpdateMessagePanel; TradeOffer; StashTabColor; SaleItem; TradeMessagePanel; StashHelperPanel; StashHighlighterFrame; CurrencyLabelFactory; POEInterface; DummyWindow; StashHelperBulkWrapper; StashHelperContainer; ChatScannerEntry; ChatScannerMessagePanel; NotificationPanel; NotificationIconButton; IgnoreItemData; OptionsWindow; AbstractMacroOptionPanel; MacroCustomizerPanel; IgnoreItemOptionPanel; IgnoreInputPanel; IgnoreRowComponents; HotkeyOptionPanel; IncomingMacroPanel; OutgoingMacroPanel; HistoryWindow; HistoryPanel; HistoryTable; HistoryTableModel; HistoryRowData; DateString; TimeString; ChatScannerWindow; ChatScannerSearchingPanel; ChatScannerRenamePanel; ChatScannerDeletePanel; ChatScannerCustomizerPanel; ItemIgnoreWindow; TutorialWindow; TutorialPanel; StyledLabel; ThemeColorVariantSetting; ThemeColorVariant; PatchNotesWindow; StashSearchWindow; PinManager; SetupWindow; StartSetupPanel; FinishSetupPanel; AbstractSetupPanel; ClientSetupPanel; StashSetupPanel; StashFolderSetupPanel; SetupManager; UpdateProgressWindow; OverlayInfoDialog; LabeledSlider; MessageOverlay; StashGridWindow; GridPanel; MenubarButtonDialog; IconButton; MenubarDialog; SystemTrayManager; GlobalMouseListener; VisibilityManager; VisibilityDialog; LoadingWindow; ChatParser; FileTailer; FileTailerListener; IPreloadTradeListener; ITradeListener; IChatScannerListener,
assignment-3,com.slimtrade.gui.options.ignore,IgnoreRowComponents,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: removeButton; matchTypeLabel; timeRemainingLabel; itemNameLabel; ignoreItemData; timer; remainingTime,
assignment-3,com.slimtrade.gui.options.ignore,ItemIgnoreWindow,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): CustomDialog,
assignment-3,com.slimtrade.gui.options.searching,StashSearchGroupData,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PIN_PREFIX; id; title; hotkeyData; terms,
assignment-3,com.slimtrade.gui.options.searching,StashSearchGroupPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.options.searching,StashSearchGroupPanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AddRemovePanel,
assignment-3,com.slimtrade.gui.options.searching,StashSearchOptionPanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractOptionPanel; ISavable,
assignment-3,com.slimtrade.gui.options.searching,StashSearchSettingsPanel,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: newSearchGroupButton; newSearchGroupNameInput; errorLabel; windowHotkeyLabel; modeCombo; hotkeyButton,
assignment-3,com.slimtrade.gui.options.searching,StashSearchTermData,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: title; searchTerm; colorIndex,
assignment-3,com.slimtrade.gui.options.searching,StashSearchTermPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.options.searching,StashSearchTermPanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AddRemovePanel,
assignment-3,com.slimtrade.gui.options.searching,StashSearchWindow,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: UpdateManager; App; GlobalKeyboardListener; HotkeyButton; HotkeyManager; CheatSheetWindow; SaveManager; SaveFile; ZUtil; ThemeManager; FrameManager; DebugWindow; MessageManager; TradeUtil; AudioManager; Sound; SoundComponent; CurrencyType; UpdateMessagePanel; TradeOffer; StashTabColor; SaleItem; TradeMessagePanel; StashHelperPanel; StashHighlighterFrame; CurrencyLabelFactory; POEInterface; DummyWindow; StashHelperBulkWrapper; StashHelperContainer; ChatScannerEntry; ChatScannerMessagePanel; NotificationPanel; NotificationIconButton; IgnoreItemData; OptionsWindow; AbstractMacroOptionPanel; MacroCustomizerPanel; IgnoreItemOptionPanel; IgnoreInputPanel; IgnoreRowComponents; HotkeyOptionPanel; IncomingMacroPanel; OutgoingMacroPanel; HistoryWindow; HistoryPanel; HistoryTable; HistoryTableModel; HistoryRowData; DateString; TimeString; ChatScannerWindow; ChatScannerSearchingPanel; ChatScannerRenamePanel; ChatScannerDeletePanel; ChatScannerCustomizerPanel; ItemIgnoreWindow; TutorialWindow; TutorialPanel; StyledLabel; ThemeColorVariantSetting; ThemeColorVariant; PatchNotesWindow; StashSearchWindow; PinManager; SetupWindow; StartSetupPanel; FinishSetupPanel; AbstractSetupPanel; ClientSetupPanel; StashSetupPanel; StashFolderSetupPanel; SetupManager; UpdateProgressWindow; OverlayInfoDialog; LabeledSlider; MessageOverlay; StashGridWindow; GridPanel; MenubarButtonDialog; IconButton; MenubarDialog; SystemTrayManager; GlobalMouseListener; VisibilityManager; VisibilityDialog; LoadingWindow; ChatParser; FileTailer; FileTailerListener; IPreloadTradeListener; ITradeListener; IChatScannerListener,
assignment-3,com.slimtrade.gui.options.searching,StashSearchWindowMode,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: cleanName
assignment-3,com.slimtrade.gui.options.stash,StashOptionPanel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.options.stash,StashOptionPanel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractOptionPanel; ISavable,
assignment-3,com.slimtrade.gui.options.stash,StashRow,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AddRemovePanel,
assignment-3,com.slimtrade.gui.options.stash,StashTabCellRenderer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.options.stash,StashTabType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: name
assignment-3,com.slimtrade.gui.overlays,AbstractOverlayFrame,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractMovableDialog; IFontChangeListener,
assignment-3,com.slimtrade.gui.overlays,DummyMenubar,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.overlays,MenubarOverlay,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractOverlayFrame,
assignment-3,com.slimtrade.gui.overlays,MessageOverlay,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: notificationPanel; tabWrapper; isTabAdded,
assignment-3,com.slimtrade.gui.overlays,MessageOverlay,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractOverlayFrame; ISaveListener,
assignment-3,com.slimtrade.gui.overlays,MessageOverlay,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: UpdateManager; App; GlobalKeyboardListener; HotkeyButton; HotkeyManager; CheatSheetWindow; SaveManager; SaveFile; ZUtil; ThemeManager; FrameManager; DebugWindow; MessageManager; TradeUtil; AudioManager; Sound; SoundComponent; CurrencyType; UpdateMessagePanel; TradeOffer; StashTabColor; SaleItem; TradeMessagePanel; StashHelperPanel; StashHighlighterFrame; CurrencyLabelFactory; POEInterface; DummyWindow; StashHelperBulkWrapper; StashHelperContainer; ChatScannerEntry; ChatScannerMessagePanel; NotificationPanel; NotificationIconButton; IgnoreItemData; OptionsWindow; AbstractMacroOptionPanel; MacroCustomizerPanel; IgnoreItemOptionPanel; IgnoreInputPanel; IgnoreRowComponents; HotkeyOptionPanel; IncomingMacroPanel; OutgoingMacroPanel; HistoryWindow; HistoryPanel; HistoryTable; HistoryTableModel; HistoryRowData; DateString; TimeString; ChatScannerWindow; ChatScannerSearchingPanel; ChatScannerRenamePanel; ChatScannerDeletePanel; ChatScannerCustomizerPanel; ItemIgnoreWindow; TutorialWindow; TutorialPanel; StyledLabel; ThemeColorVariantSetting; ThemeColorVariant; PatchNotesWindow; StashSearchWindow; PinManager; SetupWindow; StartSetupPanel; FinishSetupPanel; AbstractSetupPanel; ClientSetupPanel; StashSetupPanel; StashFolderSetupPanel; SetupManager; UpdateProgressWindow; OverlayInfoDialog; LabeledSlider; MessageOverlay; StashGridWindow; GridPanel; MenubarButtonDialog; IconButton; MenubarDialog; SystemTrayManager; GlobalMouseListener; VisibilityManager; VisibilityDialog; LoadingWindow; ChatParser; FileTailer; FileTailerListener; IPreloadTradeListener; ITradeListener; IChatScannerListener,
assignment-3,com.slimtrade.gui.overlays,OverlayInfoDialog,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractDialog; ISavable; IThemeListener; IFontChangeListener,
assignment-3,com.slimtrade.gui.pinning,PinData,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: title; rect,
assignment-3,com.slimtrade.gui.pinning,PinManager,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: appWindows; searchWindow,
assignment-3,com.slimtrade.gui.pinning,PinManager,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: UpdateManager; App; GlobalKeyboardListener; HotkeyButton; HotkeyManager; CheatSheetWindow; SaveManager; SaveFile; ZUtil; ThemeManager; FrameManager; DebugWindow; MessageManager; TradeUtil; AudioManager; Sound; SoundComponent; CurrencyType; UpdateMessagePanel; TradeOffer; StashTabColor; SaleItem; TradeMessagePanel; StashHelperPanel; StashHighlighterFrame; CurrencyLabelFactory; POEInterface; DummyWindow; StashHelperBulkWrapper; StashHelperContainer; ChatScannerEntry; ChatScannerMessagePanel; NotificationPanel; NotificationIconButton; IgnoreItemData; OptionsWindow; AbstractMacroOptionPanel; MacroCustomizerPanel; IgnoreItemOptionPanel; IgnoreInputPanel; IgnoreRowComponents; HotkeyOptionPanel; IncomingMacroPanel; OutgoingMacroPanel; HistoryWindow; HistoryPanel; HistoryTable; HistoryTableModel; HistoryRowData; DateString; TimeString; ChatScannerWindow; ChatScannerSearchingPanel; ChatScannerRenamePanel; ChatScannerDeletePanel; ChatScannerCustomizerPanel; ItemIgnoreWindow; TutorialWindow; TutorialPanel; StyledLabel; ThemeColorVariantSetting; ThemeColorVariant; PatchNotesWindow; StashSearchWindow; PinManager; SetupWindow; StartSetupPanel; FinishSetupPanel; AbstractSetupPanel; ClientSetupPanel; StashSetupPanel; StashFolderSetupPanel; SetupManager; UpdateProgressWindow; OverlayInfoDialog; LabeledSlider; MessageOverlay; StashGridWindow; GridPanel; MenubarButtonDialog; IconButton; MenubarDialog; SystemTrayManager; GlobalMouseListener; VisibilityManager; VisibilityDialog; LoadingWindow; ChatParser; FileTailer; FileTailerListener; IPreloadTradeListener; ITradeListener; IChatScannerListener,
assignment-3,com.slimtrade.gui.setup,AbstractSetupPanel,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSET_SIZE; nextButton; contentPanel,
assignment-3,com.slimtrade.gui.setup,AbstractSetupPanel,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: UpdateManager; App; GlobalKeyboardListener; HotkeyButton; HotkeyManager; CheatSheetWindow; SaveManager; SaveFile; ZUtil; ThemeManager; FrameManager; DebugWindow; MessageManager; TradeUtil; AudioManager; Sound; SoundComponent; CurrencyType; UpdateMessagePanel; TradeOffer; StashTabColor; SaleItem; TradeMessagePanel; StashHelperPanel; StashHighlighterFrame; CurrencyLabelFactory; POEInterface; DummyWindow; StashHelperBulkWrapper; StashHelperContainer; ChatScannerEntry; ChatScannerMessagePanel; NotificationPanel; NotificationIconButton; IgnoreItemData; OptionsWindow; AbstractMacroOptionPanel; MacroCustomizerPanel; IgnoreItemOptionPanel; IgnoreInputPanel; IgnoreRowComponents; HotkeyOptionPanel; IncomingMacroPanel; OutgoingMacroPanel; HistoryWindow; HistoryPanel; HistoryTable; HistoryTableModel; HistoryRowData; DateString; TimeString; ChatScannerWindow; ChatScannerSearchingPanel; ChatScannerRenamePanel; ChatScannerDeletePanel; ChatScannerCustomizerPanel; ItemIgnoreWindow; TutorialWindow; TutorialPanel; StyledLabel; ThemeColorVariantSetting; ThemeColorVariant; PatchNotesWindow; StashSearchWindow; PinManager; SetupWindow; StartSetupPanel; FinishSetupPanel; AbstractSetupPanel; ClientSetupPanel; StashSetupPanel; StashFolderSetupPanel; SetupManager; UpdateProgressWindow; OverlayInfoDialog; LabeledSlider; MessageOverlay; StashGridWindow; GridPanel; MenubarButtonDialog; IconButton; MenubarDialog; SystemTrayManager; GlobalMouseListener; VisibilityManager; VisibilityDialog; LoadingWindow; ChatParser; FileTailer; FileTailerListener; IPreloadTradeListener; ITradeListener; IChatScannerListener,
assignment-3,com.slimtrade.gui.stash,GridPanel,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: UpdateManager; App; GlobalKeyboardListener; HotkeyButton; HotkeyManager; CheatSheetWindow; SaveManager; SaveFile; ZUtil; ThemeManager; FrameManager; DebugWindow; MessageManager; TradeUtil; AudioManager; Sound; SoundComponent; CurrencyType; UpdateMessagePanel; TradeOffer; StashTabColor; SaleItem; TradeMessagePanel; StashHelperPanel; StashHighlighterFrame; CurrencyLabelFactory; POEInterface; DummyWindow; StashHelperBulkWrapper; StashHelperContainer; ChatScannerEntry; ChatScannerMessagePanel; NotificationPanel; NotificationIconButton; IgnoreItemData; OptionsWindow; AbstractMacroOptionPanel; MacroCustomizerPanel; IgnoreItemOptionPanel; IgnoreInputPanel; IgnoreRowComponents; HotkeyOptionPanel; IncomingMacroPanel; OutgoingMacroPanel; HistoryWindow; HistoryPanel; HistoryTable; HistoryTableModel; HistoryRowData; DateString; TimeString; ChatScannerWindow; ChatScannerSearchingPanel; ChatScannerRenamePanel; ChatScannerDeletePanel; ChatScannerCustomizerPanel; ItemIgnoreWindow; TutorialWindow; TutorialPanel; StyledLabel; ThemeColorVariantSetting; ThemeColorVariant; PatchNotesWindow; StashSearchWindow; PinManager; SetupWindow; StartSetupPanel; FinishSetupPanel; AbstractSetupPanel; ClientSetupPanel; StashSetupPanel; StashFolderSetupPanel; SetupManager; UpdateProgressWindow; OverlayInfoDialog; LabeledSlider; MessageOverlay; StashGridWindow; GridPanel; MenubarButtonDialog; IconButton; MenubarDialog; SystemTrayManager; GlobalMouseListener; VisibilityManager; VisibilityDialog; LoadingWindow; ChatParser; FileTailer; FileTailerListener; IPreloadTradeListener; ITradeListener; IChatScannerListener,
assignment-3,com.slimtrade.gui.stash,GridPanel.GridType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
assignment-3,com.slimtrade.gui.stash,GridPanel.GridType,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.stash,StashHelperContainer,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_OFFSET; FOLDER_OFFSET; INSET; gc,
assignment-3,com.slimtrade.gui.stash,StashHelperContainer,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BasicDialog; IThemeListener; ISaveListener,
assignment-3,com.slimtrade.gui.stash,StashHelperContainer,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: StashHelperPanel; StashHelperBulkWrapper in method onSave,
assignment-3,com.slimtrade.gui.stash,StashHighlighterFrame,Feature Envy,The tool detected a instance of this smell because isQuadTab is more interested in members of the type: TradeOffer,
assignment-3,com.slimtrade.gui.stash,StashHighlighterFrame,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractDialog,
assignment-3,com.slimtrade.gui.windows,AbstractMainWindow,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.windows,AbstractMainWindow,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): CustomDialog,
assignment-3,com.slimtrade.gui.windows,AbstractMovableDialog,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractDialog,
assignment-3,com.slimtrade.gui.windows,AbstractWindow,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),
assignment-3,com.slimtrade.gui.windows,BasicDialog,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): VisibilityDialog,
assignment-3,com.slimtrade.gui.windows,CheatSheetWindow,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): CustomDialog; IDefaultSizeAndLocation,
assignment-3,com.slimtrade.gui.windows,CheatSheetWindow,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: UpdateManager; App; GlobalKeyboardListener; HotkeyButton; HotkeyManager; CheatSheetWindow; SaveManager; SaveFile; ZUtil; ThemeManager; FrameManager; DebugWindow; MessageManager; TradeUtil; AudioManager; Sound; SoundComponent; CurrencyType; UpdateMessagePanel; TradeOffer; StashTabColor; SaleItem; TradeMessagePanel; StashHelperPanel; StashHighlighterFrame; CurrencyLabelFactory; POEInterface; DummyWindow; StashHelperBulkWrapper; StashHelperContainer; ChatScannerEntry; ChatScannerMessagePanel; NotificationPanel; NotificationIconButton; IgnoreItemData; OptionsWindow; AbstractMacroOptionPanel; MacroCustomizerPanel; IgnoreItemOptionPanel; IgnoreInputPanel; IgnoreRowComponents; HotkeyOptionPanel; IncomingMacroPanel; OutgoingMacroPanel; HistoryWindow; HistoryPanel; HistoryTable; HistoryTableModel; HistoryRowData; DateString; TimeString; ChatScannerWindow; ChatScannerSearchingPanel; ChatScannerRenamePanel; ChatScannerDeletePanel; ChatScannerCustomizerPanel; ItemIgnoreWindow; TutorialWindow; TutorialPanel; StyledLabel; ThemeColorVariantSetting; ThemeColorVariant; PatchNotesWindow; StashSearchWindow; PinManager; SetupWindow; StartSetupPanel; FinishSetupPanel; AbstractSetupPanel; ClientSetupPanel; StashSetupPanel; StashFolderSetupPanel; SetupManager; UpdateProgressWindow; OverlayInfoDialog; LabeledSlider; MessageOverlay; StashGridWindow; GridPanel; MenubarButtonDialog; IconButton; MenubarDialog; SystemTrayManager; GlobalMouseListener; VisibilityManager; VisibilityDialog; LoadingWindow; ChatParser; FileTailer; FileTailerListener; IPreloadTradeListener; ITradeListener; IChatScannerListener,
assignment-3,com.slimtrade.gui.windows,CustomDialog,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 29 public methods,
assignment-3,com.slimtrade.gui.windows,DummyWindow,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SIZE; HALF_SIZE,
assignment-3,com.slimtrade.gui.windows,HistoryWindow,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): CustomDialog; ITradeListener; IPreloadTradeListener; IParserInitListener; IParserLoadedListener; IDefaultSizeAndLocation,
assignment-3,com.slimtrade.gui.windows,OptionsWindow,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): CustomDialog; ISaveListener; IDefaultSizeAndLocation,
assignment-3,com.slimtrade.gui.windows,OptionsWindow.OptionPanel,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: title; panel
